id,workspace_id,user_id,granted_by_user_id,name,permission_code,permission_type,active,applicable_principal_types
perm-subscription_attribute-list,default-workspace,superadmin-001,superadmin-001,Subscription Attribute: List,subscription_attribute:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-workflow-create,default-workspace,superadmin-001,superadmin-001,Workflow: Create,workflow:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-workflow-read,default-workspace,superadmin-001,superadmin-001,Workflow: Read,workflow:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-workflow-update,default-workspace,superadmin-001,superadmin-001,Workflow: Update,workflow:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-workflow-delete,default-workspace,superadmin-001,superadmin-001,Workflow: Delete,workflow:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-workflow-list,default-workspace,superadmin-001,superadmin-001,Workflow: List,workflow:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-workflow_template-create,default-workspace,superadmin-001,superadmin-001,Workflow Template: Create,workflow_template:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-workflow_template-read,default-workspace,superadmin-001,superadmin-001,Workflow Template: Read,workflow_template:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-workflow_template-update,default-workspace,superadmin-001,superadmin-001,Workflow Template: Update,workflow_template:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-workflow_template-delete,default-workspace,superadmin-001,superadmin-001,Workflow Template: Delete,workflow_template:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-workflow_template-list,default-workspace,superadmin-001,superadmin-001,Workflow Template: List,workflow_template:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-stage-create,default-workspace,superadmin-001,superadmin-001,Stage: Create,stage:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-stage-read,default-workspace,superadmin-001,superadmin-001,Stage: Read,stage:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-stage-update,default-workspace,superadmin-001,superadmin-001,Stage: Update,stage:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-stage-delete,default-workspace,superadmin-001,superadmin-001,Stage: Delete,stage:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-stage-list,default-workspace,superadmin-001,superadmin-001,Stage: List,stage:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-stage_template-create,default-workspace,superadmin-001,superadmin-001,Stage Template: Create,stage_template:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-stage_template-read,default-workspace,superadmin-001,superadmin-001,Stage Template: Read,stage_template:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-stage_template-update,default-workspace,superadmin-001,superadmin-001,Stage Template: Update,stage_template:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-stage_template-delete,default-workspace,superadmin-001,superadmin-001,Stage Template: Delete,stage_template:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-stage_template-list,default-workspace,superadmin-001,superadmin-001,Stage Template: List,stage_template:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity-create,default-workspace,superadmin-001,superadmin-001,Activity: Create,activity:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity-read,default-workspace,superadmin-001,superadmin-001,Activity: Read,activity:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity-update,default-workspace,superadmin-001,superadmin-001,Activity: Update,activity:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity-delete,default-workspace,superadmin-001,superadmin-001,Activity: Delete,activity:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity-list,default-workspace,superadmin-001,superadmin-001,Activity: List,activity:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_template-create,default-workspace,superadmin-001,superadmin-001,Activity Template: Create,activity_template:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_template-read,default-workspace,superadmin-001,superadmin-001,Activity Template: Read,activity_template:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_template-update,default-workspace,superadmin-001,superadmin-001,Activity Template: Update,activity_template:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_template-delete,default-workspace,superadmin-001,superadmin-001,Activity Template: Delete,activity_template:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-activity_template-list,default-workspace,superadmin-001,superadmin-001,Activity Template: List,activity_template:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-attribute-create,default-workspace,superadmin-001,superadmin-001,Attribute: Create,attribute:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-attribute-read,default-workspace,superadmin-001,superadmin-001,Attribute: Read,attribute:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-attribute-update,default-workspace,superadmin-001,superadmin-001,Attribute: Update,attribute:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-attribute-delete,default-workspace,superadmin-001,superadmin-001,Attribute: Delete,attribute:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-attribute-list,default-workspace,superadmin-001,superadmin-001,Attribute: List,attribute:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset-create,default-workspace,superadmin-001,superadmin-001,Asset: Create,asset:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset-read,default-workspace,superadmin-001,superadmin-001,Asset: Read,asset:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset-update,default-workspace,superadmin-001,superadmin-001,Asset: Update,asset:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset-delete,default-workspace,superadmin-001,superadmin-001,Asset: Delete,asset:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset-list,default-workspace,superadmin-001,superadmin-001,Asset: List,asset:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_category-create,default-workspace,superadmin-001,superadmin-001,Asset Category: Create,asset_category:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_category-read,default-workspace,superadmin-001,superadmin-001,Asset Category: Read,asset_category:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_category-update,default-workspace,superadmin-001,superadmin-001,Asset Category: Update,asset_category:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_category-delete,default-workspace,superadmin-001,superadmin-001,Asset Category: Delete,asset_category:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_category-list,default-workspace,superadmin-001,superadmin-001,Asset Category: List,asset_category:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_attribute-create,default-workspace,superadmin-001,superadmin-001,Asset Attribute: Create,asset_attribute:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_attribute-read,default-workspace,superadmin-001,superadmin-001,Asset Attribute: Read,asset_attribute:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_attribute-update,default-workspace,superadmin-001,superadmin-001,Asset Attribute: Update,asset_attribute:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_attribute-delete,default-workspace,superadmin-001,superadmin-001,Asset Attribute: Delete,asset_attribute:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_attribute-list,default-workspace,superadmin-001,superadmin-001,Asset Attribute: List,asset_attribute:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_location-create,default-workspace,superadmin-001,superadmin-001,Asset Location: Create,asset_location:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_location-read,default-workspace,superadmin-001,superadmin-001,Asset Location: Read,asset_location:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_location-update,default-workspace,superadmin-001,superadmin-001,Asset Location: Update,asset_location:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_location-delete,default-workspace,superadmin-001,superadmin-001,Asset Location: Delete,asset_location:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_location-list,default-workspace,superadmin-001,superadmin-001,Asset Location: List,asset_location:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-depreciation_schedule-create,default-workspace,superadmin-001,superadmin-001,Depreciation Schedule: Create,depreciation_schedule:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-depreciation_schedule-read,default-workspace,superadmin-001,superadmin-001,Depreciation Schedule: Read,depreciation_schedule:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-depreciation_schedule-update,default-workspace,superadmin-001,superadmin-001,Depreciation Schedule: Update,depreciation_schedule:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-depreciation_schedule-delete,default-workspace,superadmin-001,superadmin-001,Depreciation Schedule: Delete,depreciation_schedule:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-depreciation_schedule-list,default-workspace,superadmin-001,superadmin-001,Depreciation Schedule: List,depreciation_schedule:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_transaction-create,default-workspace,superadmin-001,superadmin-001,Asset Transaction: Create,asset_transaction:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_transaction-read,default-workspace,superadmin-001,superadmin-001,Asset Transaction: Read,asset_transaction:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_transaction-update,default-workspace,superadmin-001,superadmin-001,Asset Transaction: Update,asset_transaction:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_transaction-delete,default-workspace,superadmin-001,superadmin-001,Asset Transaction: Delete,asset_transaction:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_transaction-list,default-workspace,superadmin-001,superadmin-001,Asset Transaction: List,asset_transaction:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_disposal-create,default-workspace,superadmin-001,superadmin-001,Asset Disposal: Create,asset_disposal:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_disposal-read,default-workspace,superadmin-001,superadmin-001,Asset Disposal: Read,asset_disposal:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_disposal-update,default-workspace,superadmin-001,superadmin-001,Asset Disposal: Update,asset_disposal:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_disposal-delete,default-workspace,superadmin-001,superadmin-001,Asset Disposal: Delete,asset_disposal:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_disposal-list,default-workspace,superadmin-001,superadmin-001,Asset Disposal: List,asset_disposal:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_revaluation-create,default-workspace,superadmin-001,superadmin-001,Asset Revaluation: Create,asset_revaluation:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_revaluation-read,default-workspace,superadmin-001,superadmin-001,Asset Revaluation: Read,asset_revaluation:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_revaluation-update,default-workspace,superadmin-001,superadmin-001,Asset Revaluation: Update,asset_revaluation:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_revaluation-delete,default-workspace,superadmin-001,superadmin-001,Asset Revaluation: Delete,asset_revaluation:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_revaluation-list,default-workspace,superadmin-001,superadmin-001,Asset Revaluation: List,asset_revaluation:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_maintenance-create,default-workspace,superadmin-001,superadmin-001,Asset Maintenance: Create,asset_maintenance:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_maintenance-read,default-workspace,superadmin-001,superadmin-001,Asset Maintenance: Read,asset_maintenance:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_maintenance-update,default-workspace,superadmin-001,superadmin-001,Asset Maintenance: Update,asset_maintenance:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_maintenance-delete,default-workspace,superadmin-001,superadmin-001,Asset Maintenance: Delete,asset_maintenance:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_maintenance-list,default-workspace,superadmin-001,superadmin-001,Asset Maintenance: List,asset_maintenance:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_component-create,default-workspace,superadmin-001,superadmin-001,Asset Component: Create,asset_component:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_component-read,default-workspace,superadmin-001,superadmin-001,Asset Component: Read,asset_component:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_component-update,default-workspace,superadmin-001,superadmin-001,Asset Component: Update,asset_component:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_component-delete,default-workspace,superadmin-001,superadmin-001,Asset Component: Delete,asset_component:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-asset_component-list,default-workspace,superadmin-001,superadmin-001,Asset Component: List,asset_component:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier-create,default-workspace,superadmin-001,superadmin-001,Supplier: Create,supplier:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier-read,default-workspace,superadmin-001,superadmin-001,Supplier: Read,supplier:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier-update,default-workspace,superadmin-001,superadmin-001,Supplier: Update,supplier:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier-delete,default-workspace,superadmin-001,superadmin-001,Supplier: Delete,supplier:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier-list,default-workspace,superadmin-001,superadmin-001,Supplier: List,supplier:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_category-create,default-workspace,superadmin-001,superadmin-001,Supplier Category: Create,supplier_category:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_category-read,default-workspace,superadmin-001,superadmin-001,Supplier Category: Read,supplier_category:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_category-update,default-workspace,superadmin-001,superadmin-001,Supplier Category: Update,supplier_category:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_category-delete,default-workspace,superadmin-001,superadmin-001,Supplier Category: Delete,supplier_category:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_category-list,default-workspace,superadmin-001,superadmin-001,Supplier Category: List,supplier_category:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_attribute-create,default-workspace,superadmin-001,superadmin-001,Supplier Attribute: Create,supplier_attribute:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_attribute-read,default-workspace,superadmin-001,superadmin-001,Supplier Attribute: Read,supplier_attribute:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_attribute-update,default-workspace,superadmin-001,superadmin-001,Supplier Attribute: Update,supplier_attribute:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_attribute-delete,default-workspace,superadmin-001,superadmin-001,Supplier Attribute: Delete,supplier_attribute:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-supplier_attribute-list,default-workspace,superadmin-001,superadmin-001,Supplier Attribute: List,supplier_attribute:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-service-create,default-workspace,superadmin-001,superadmin-001,Service: Create,service:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-service-read,default-workspace,superadmin-001,superadmin-001,Service: Read,service:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-service-update,default-workspace,superadmin-001,superadmin-001,Service: Update,service:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-service-delete,default-workspace,superadmin-001,superadmin-001,Service: Delete,service:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-service-list,default-workspace,superadmin-001,superadmin-001,Service: List,service:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-purchase-create,default-workspace,superadmin-001,superadmin-001,Purchase: Create,purchase:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-purchase-read,default-workspace,superadmin-001,superadmin-001,Purchase: Read,purchase:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-purchase-update,default-workspace,superadmin-001,superadmin-001,Purchase: Update,purchase:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-purchase-delete,default-workspace,superadmin-001,superadmin-001,Purchase: Delete,purchase:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-purchase-list,default-workspace,superadmin-001,superadmin-001,Purchase: List,purchase:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense-create,default-workspace,superadmin-001,superadmin-001,Expense: Create,expense:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense-read,default-workspace,superadmin-001,superadmin-001,Expense: Read,expense:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense-update,default-workspace,superadmin-001,superadmin-001,Expense: Update,expense:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense-delete,default-workspace,superadmin-001,superadmin-001,Expense: Delete,expense:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-expense-list,default-workspace,superadmin-001,superadmin-001,Expense: List,expense:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job-create,default-workspace,superadmin-001,superadmin-001,Job: Create,job:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job-read,default-workspace,superadmin-001,superadmin-001,Job: Read,job:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job-update,default-workspace,superadmin-001,superadmin-001,Job: Update,job:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job-delete,default-workspace,superadmin-001,superadmin-001,Job: Delete,job:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job-list,default-workspace,superadmin-001,superadmin-001,Job: List,job:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_category-create,default-workspace,superadmin-001,superadmin-001,Job Category: Create,job_category:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_category-read,default-workspace,superadmin-001,superadmin-001,Job Category: Read,job_category:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_category-update,default-workspace,superadmin-001,superadmin-001,Job Category: Update,job_category:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_category-delete,default-workspace,superadmin-001,superadmin-001,Job Category: Delete,job_category:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_category-list,default-workspace,superadmin-001,superadmin-001,Job Category: List,job_category:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_phase-create,default-workspace,superadmin-001,superadmin-001,Job Phase: Create,job_phase:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_phase-read,default-workspace,superadmin-001,superadmin-001,Job Phase: Read,job_phase:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_phase-update,default-workspace,superadmin-001,superadmin-001,Job Phase: Update,job_phase:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_phase-delete,default-workspace,superadmin-001,superadmin-001,Job Phase: Delete,job_phase:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_phase-list,default-workspace,superadmin-001,superadmin-001,Job Phase: List,job_phase:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_phase-submit,default-workspace,superadmin-001,superadmin-001,Job Phase: Submit,job_phase:submit,PERMISSION_TYPE_ALLOW,true,"{1,2,7}"
perm-job_phase-verify,default-workspace,superadmin-001,superadmin-001,Job Phase: Verify,job_phase:verify,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_phase-publish,default-workspace,superadmin-001,superadmin-001,Job Phase: Publish,job_phase:publish,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_phase-return,default-workspace,superadmin-001,superadmin-001,Job Phase: Return,job_phase:return,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template-create,default-workspace,superadmin-001,superadmin-001,Job Template: Create,job_template:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template-read,default-workspace,superadmin-001,superadmin-001,Job Template: Read,job_template:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template-update,default-workspace,superadmin-001,superadmin-001,Job Template: Update,job_template:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template-delete,default-workspace,superadmin-001,superadmin-001,Job Template: Delete,job_template:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_template-list,default-workspace,superadmin-001,superadmin-001,Job Template: List,job_template:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_activity-create,default-workspace,superadmin-001,superadmin-001,Job Activity: Create,job_activity:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_activity-read,default-workspace,superadmin-001,superadmin-001,Job Activity: Read,job_activity:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_activity-update,default-workspace,superadmin-001,superadmin-001,Job Activity: Update,job_activity:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_activity-delete,default-workspace,superadmin-001,superadmin-001,Job Activity: Delete,job_activity:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-job_activity-list,default-workspace,superadmin-001,superadmin-001,Job Activity: List,job_activity:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fulfillment-create,default-workspace,superadmin-001,superadmin-001,Fulfillment: Create,fulfillment:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fulfillment-read,default-workspace,superadmin-001,superadmin-001,Fulfillment: Read,fulfillment:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fulfillment-update,default-workspace,superadmin-001,superadmin-001,Fulfillment: Update,fulfillment:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fulfillment-delete,default-workspace,superadmin-001,superadmin-001,Fulfillment: Delete,fulfillment:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-fulfillment-list,default-workspace,superadmin-001,superadmin-001,Fulfillment: List,fulfillment:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-outcome_criteria-create,default-workspace,superadmin-001,superadmin-001,Outcome Criteria: Create,outcome_criteria:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-outcome_criteria-read,default-workspace,superadmin-001,superadmin-001,Outcome Criteria: Read,outcome_criteria:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-outcome_criteria-update,default-workspace,superadmin-001,superadmin-001,Outcome Criteria: Update,outcome_criteria:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-outcome_criteria-delete,default-workspace,superadmin-001,superadmin-001,Outcome Criteria: Delete,outcome_criteria:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-outcome_criteria-list,default-workspace,superadmin-001,superadmin-001,Outcome Criteria: List,outcome_criteria:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-criteria_threshold-create,default-workspace,superadmin-001,superadmin-001,Criteria Threshold: Create,criteria_threshold:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-criteria_threshold-read,default-workspace,superadmin-001,superadmin-001,Criteria Threshold: Read,criteria_threshold:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-criteria_threshold-update,default-workspace,superadmin-001,superadmin-001,Criteria Threshold: Update,criteria_threshold:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-criteria_threshold-delete,default-workspace,superadmin-001,superadmin-001,Criteria Threshold: Delete,criteria_threshold:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-criteria_threshold-list,default-workspace,superadmin-001,superadmin-001,Criteria Threshold: List,criteria_threshold:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-criteria_option-create,default-workspace,superadmin-001,superadmin-001,Criteria Option: Create,criteria_option:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-criteria_option-read,default-workspace,superadmin-001,superadmin-001,Criteria Option: Read,criteria_option:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-criteria_option-update,default-workspace,superadmin-001,superadmin-001,Criteria Option: Update,criteria_option:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-criteria_option-delete,default-workspace,superadmin-001,superadmin-001,Criteria Option: Delete,criteria_option:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-criteria_option-list,default-workspace,superadmin-001,superadmin-001,Criteria Option: List,criteria_option:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-template_task_criteria-create,default-workspace,superadmin-001,superadmin-001,Template Task Criteria: Create,template_task_criteria:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-template_task_criteria-read,default-workspace,superadmin-001,superadmin-001,Template Task Criteria: Read,template_task_criteria:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-template_task_criteria-update,default-workspace,superadmin-001,superadmin-001,Template Task Criteria: Update,template_task_criteria:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-template_task_criteria-delete,default-workspace,superadmin-001,superadmin-001,Template Task Criteria: Delete,template_task_criteria:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-template_task_criteria-list,default-workspace,superadmin-001,superadmin-001,Template Task Criteria: List,template_task_criteria:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-task_outcome-create,default-workspace,superadmin-001,superadmin-001,Task Outcome: Create,task_outcome:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-task_outcome-read,default-workspace,superadmin-001,superadmin-001,Task Outcome: Read,task_outcome:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-task_outcome-update,default-workspace,superadmin-001,superadmin-001,Task Outcome: Update,task_outcome:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-task_outcome-delete,default-workspace,superadmin-001,superadmin-001,Task Outcome: Delete,task_outcome:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-task_outcome-list,default-workspace,superadmin-001,superadmin-001,Task Outcome: List,task_outcome:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-task_outcome_check-create,default-workspace,superadmin-001,superadmin-001,Task Outcome Check: Create,task_outcome_check:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-task_outcome_check-read,default-workspace,superadmin-001,superadmin-001,Task Outcome Check: Read,task_outcome_check:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-task_outcome_check-update,default-workspace,superadmin-001,superadmin-001,Task Outcome Check: Update,task_outcome_check:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-task_outcome_check-delete,default-workspace,superadmin-001,superadmin-001,Task Outcome Check: Delete,task_outcome_check:delete,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-task_outcome_check-list,default-workspace,superadmin-001,superadmin-001,Task Outcome Check: List,task_outcome_check:list,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-phase_outcome_summary-create,default-workspace,superadmin-001,superadmin-001,Phase Outcome Summary: Create,phase_outcome_summary:create,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-phase_outcome_summary-read,default-workspace,superadmin-001,superadmin-001,Phase Outcome Summary: Read,phase_outcome_summary:read,PERMISSION_TYPE_ALLOW,true,"{1,2}"
perm-phase_outcome_summary-update,default-workspace,superadmin-001,superadmin-001,Phase Outcome Summary: Update,phase_outcome_summary:update,PERMISSION_TYPE_ALLOW,true,"{1,2}"
